"ROC_observed_outcome","ROC_observed_corrected","sum_low_risk","sum_high_risk","sum_outcome_observed","sum_outcome_true","sum_high_risk_observed","sum_high_risk_true","sum_low_risk_observed","sum_low_risk_true"
0.708084270979841,0.738497713442069,1045,246,27,61,11,15,16,46
0.741553184519631,0.785586336909427,1085,206,34,51,19,15,15,36
0.71615617553614,0.751045427969534,1078,213,32,51,10,9,22,42
0.73585696450865,0.786021917091001,1060,231,45,63,22,17,23,46
0.770752035457918,0.826757138929401,1084,207,33,59,18,18,15,41
0.71562980030722,0.75100742914552,1067,224,31,48,15,14,16,34
0.736177512173528,0.782689470285976,1077,214,36,59,15,15,21,44
0.775784386008028,0.826690264673093,1091,200,39,57,22,17,17,40
0.75705325140809,0.828093778199116,1043,248,31,57,21,22,10,35
0.745580487804878,0.779472283155571,1067,224,41,60,20,19,21,41
0.791426833263138,0.827565277149934,1083,208,34,57,16,11,18,46
0.80989545695428,0.840224848250885,1077,214,33,44,18,17,15,27
0.810700456711676,0.848838605873762,1034,257,32,49,19,17,13,32
0.709149277688603,0.784354933406855,1071,220,45,60,24,16,21,44
0.736722711502535,0.775197483329791,1077,214,42,55,17,16,25,39
0.736390557399084,0.79720842461971,1051,240,38,60,19,15,19,45
0.783680884676145,0.806123388419624,1070,221,25,36,13,10,12,26
0.763829965976394,0.794682793117022,1086,205,38,59,17,16,21,43
0.764974002873367,0.805216945218572,1056,235,47,66,25,25,22,41
0.833705726580603,0.870331183734381,1063,228,19,43,12,13,7,30
0.720921862589357,0.758751349062014,1072,219,32,45,13,12,19,33
0.765444386240615,0.809759537199558,1060,231,46,64,26,24,20,40
0.788239308462238,0.826348755727273,1063,228,35,59,21,20,14,39
0.678962515793907,0.722344700515492,1061,230,34,68,13,15,21,53
0.791381094012673,0.820399998884275,1041,250,37,45,18,16,19,29
0.743641967326178,0.775700019444773,1049,242,37,57,17,17,20,40
0.729106714628297,0.785650732372262,1049,242,40,63,21,19,19,44
0.731129499726971,0.773958400841802,1065,226,38,53,16,13,22,40
0.726148060174188,0.766125266437556,1085,206,28,48,13,10,15,38
0.720961603314544,0.751841867636081,1084,207,33,56,12,14,21,42
0.730438953624409,0.771401062885897,1071,220,34,67,16,18,18,49
0.737268518518519,0.785111156570977,1071,220,27,54,13,15,14,39
0.758098271155596,0.805871962756175,1051,240,35,55,20,21,15,34
